ids,beta_a_mean,beta_b_mean,difference_mean,fold_change_mean,fold_change_hdi_low,fold_change_hdi_high,p_diff_greater_than_zero,p_diff_less_than_zero,transcript_id,gene_id,ap,apt,ce,cet,a5,a5t,a3,a3t,ae,aet,i,it,promoter_group,multi_trans,ceI,ceE,a5I,a5E,a3I,a3E,iI,iE,log2_fold_change
ENSMUST00000067955_ENSMUSG00000021905,0.5843234242822976,2.826206121387949,2.2418826971056536,24.91223380200478,0.9543166225691858,67.31040353857168,0.9975,0.0025,ENSMUST00000067955,ENSMUSG00000021905,0.0,2,0,1,0,2,0,3,0.999273607748184,4,1,1,0,1,0,1,0,2,0,3,1,0,4.638782484213435
ENSMUST00000067976_ENSMUSG00000026626,0.9646708927897412,0.3067278816955898,-0.6579430110941518,0.5444134075848293,0.2367043897558892,0.8484332004402151,0.0,1.0,ENSMUST00000067976,ENSMUSG00000026626,0.0,4,1,1,0,0,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.8772254975201881
ENSMUST00000067996-0_ENSMUSG00000054766,0.5907881967675752,1.019021073122619,0.4282328763550423,1.6221090974164238,0.7851024461172572,2.8221048581327404,0.93,0.07,ENSMUST00000067996-0,ENSMUSG00000054766,0.7205207314320115,6,0,0,0,0,0,0,0.0,2,0,0,4,1,0,0,0,0,0,0,0,0,0.6978708534692631
ENSMUST00000067996_ENSMUSG00000054766,0.6437586961678172,0.7976175037753092,0.1538588076074917,1.2191643341238434,0.5390798017877955,1.921279788816333,0.705,0.295,ENSMUST00000067996,ENSMUSG00000054766,0.7205207314320115,6,0,0,0,0,0,0,1.0,2,0,0,4,1,0,0,0,0,0,0,0,0,0.2858926034365776
ENSMUST00000068023_ENSMUSG00000054793,0.960002855670554,0.3017149633646313,-0.6582878923059221,0.5479408275377726,0.2072898440764514,0.8503972260178932,0.0,1.0,ENSMUST00000068023,ENSMUSG00000054793,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8679079908021222
ENSMUST00000068031_ENSMUSG00000020914,0.336233132579076,0.5472054531199552,0.2109723205408791,1.2629812343384597,0.8692838259232155,1.848913148975432,0.845,0.155,ENSMUST00000068031,ENSMUSG00000020914,0.0,5,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33683320339468803
ENSMUST00000068054_ENSMUSG00000006906,6.970513625800476,0.362178837175277,-6.608334788625199,0.0086901805983369,3.059766227608852e-09,0.041930777224479,0.0,1.0,ENSMUST00000068054,ENSMUSG00000006906,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.8463981253879265
ENSMUST00000068056_ENSMUSG00000019432,0.9814303857133608,0.3058836403490049,-0.6755467453643553,0.5342352371408453,0.2367202857676015,0.824896023413904,0.0,1.0,ENSMUST00000068056,ENSMUSG00000019432,0.0,3,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9044529583531676
ENSMUST00000068063-0_ENSMUSG00000078922,0.4082799134596998,0.4109629420476921,0.0026830285879923,1.0156531515607836,0.7020782109648339,1.3079081545065974,0.5025,0.4975,ENSMUST00000068063-0,ENSMUSG00000078922,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02240780175880855
ENSMUST00000068106_ENSMUSG00000054850,0.336762761560215,0.5622367348211537,0.225473973260938,1.2774116048732096,0.8323566863344637,1.7614927756516277,0.8725,0.1275,ENSMUST00000068106,ENSMUSG00000054850,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35322346210355315
ENSMUST00000068116_ENSMUSG00000026305,0.3380846621760423,0.5414730759168065,0.2033884137407644,1.2535923801032096,0.7855866143498037,1.7801605560496154,0.86,0.14,ENSMUST00000068116,ENSMUSG00000026305,0.0003317037727355,5,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.32606831560219735
ENSMUST00000068125-0_ENSMUSG00000028411,0.3282513873831055,0.5659586422800527,0.2377072548969468,1.297114623087809,0.8644423401599851,1.9655072390999755,0.895,0.105,ENSMUST00000068125-0,ENSMUSG00000028411,1.0,3,0,0,0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.37530597292316775
ENSMUST00000068140_ENSMUSG00000054871,0.4071275330231511,0.4070394271978542,-8.810582529669875e-05,1.014076468698992,0.6758351225122028,1.3462491992196846,0.5275,0.4725,ENSMUST00000068140,ENSMUSG00000054871,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020166446082095092
ENSMUST00000068233_ENSMUSG00000054934,0.9786605032153954,0.3124583291508181,-0.6662021740645774,0.5427126879948612,0.2169250574295139,0.8633193622891299,0.0,1.0,ENSMUST00000068233,ENSMUSG00000054934,0.0,1,0,1,0,0,0,0,1.0,2,0,0,0,1,0,1,0,0,0,0,0,0,-0.8817394572715638
ENSMUST00000068282-0_ENSMUSG00000059811,0.5470642562901292,0.3344443541048211,-0.2126199021853081,0.8225457104314448,0.5544504984590367,1.1229635595011205,0.115,0.885,ENSMUST00000068282-0,ENSMUSG00000059811,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28183224050106376
ENSMUST00000068291_ENSMUSG00000067235,0.5520977468870227,0.3312277494799693,-0.2208699974070531,0.8169111037449842,0.5282480761093523,1.1185237606006926,0.105,0.895,ENSMUST00000068291,ENSMUSG00000067235,0.9643588514661672,4,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.2917490020293822
ENSMUST00000068301-0_ENSMUSG00000040774,0.9395358572628284,0.4465869242992918,-0.4929489329635367,0.6410532527921411,0.3200921775512945,1.0545366173513426,0.0525,0.9475,ENSMUST00000068301-0,ENSMUSG00000040774,0.0,3,1,2,0,0,0,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,-0.6414838872664578
ENSMUST00000068333_ENSMUSG00000026245,0.9528983852774114,0.3014312409795988,-0.6514671442978128,0.5493961199222727,0.2582139717927904,0.8703010848858228,0.0,1.0,ENSMUST00000068333,ENSMUSG00000026245,0.0,3,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8640813733863388
ENSMUST00000068407_ENSMUSG00000055041,0.9510181629651542,0.3014719736558962,-0.6495461893092578,0.5496784956920624,0.2335432123373279,0.8997551822536146,0.0025,0.9975,ENSMUST00000068407,ENSMUSG00000055041,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8633400549609674
ENSMUST00000068408_ENSMUSG00000063457,0.919086414472394,0.3096889736045964,-0.6093974408677967,0.5711005847590722,0.2206368553025505,0.8932304497493085,0.015,0.985,ENSMUST00000068408,ENSMUSG00000063457,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8081832330936943
ENSMUST00000068439-0_ENSMUSG00000055044,0.5429722672943488,0.3347351832645659,-0.2082370840297827,0.8259373164008745,0.5169462376483581,1.0926443741152532,0.1375,0.8625,ENSMUST00000068439-0,ENSMUSG00000055044,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.2758958008324539
ENSMUST00000068519_ENSMUSG00000021133,0.5329272865626665,0.3292255188190374,-0.2037017677436289,0.8295990122843946,0.5482247356781988,1.102034318340691,0.14,0.86,ENSMUST00000068519,ENSMUSG00000021133,0.0,1,0,1,0,0,0,0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,-0.2695139183992589
ENSMUST00000068532_ENSMUSG00000055128,7.169225818072699,0.3564587088071598,-6.8127671092655495,0.011874436397565,1.1723680817410238e-08,0.05607266890367,0.0,1.0,ENSMUST00000068532,ENSMUSG00000055128,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.395997150077172
ENSMUST00000068569_ENSMUSG00000089929,0.9496907488207456,0.3025115883167187,-0.647179160504026,0.5516005882272396,0.2094425000666861,0.8458292469989247,0.0,1.0,ENSMUST00000068569,ENSMUSG00000089929,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8583040995436834
ENSMUST00000068581_ENSMUSG00000050953,7.526711658537846,0.3671342956033358,-7.159577362934503,0.0063274800160453,6.699316775866686e-09,0.033908736658842,0.0,1.0,ENSMUST00000068581,ENSMUSG00000050953,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-7.30415323875408
ENSMUST00000068584_ENSMUSG00000015355,0.5506379456876226,0.3327570968867243,-0.2178808488008983,0.8183080663287307,0.5164394956074664,1.0822392396007343,0.1025,0.8975,ENSMUST00000068584,ENSMUSG00000015355,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2892840217759025
ENSMUST00000068593-0_ENSMUSG00000055172,0.4121494574934614,0.410639072417344,-0.0015103850761173,1.0123295627140267,0.6819000388069614,1.3203968345446448,0.49,0.51,ENSMUST00000068593-0,ENSMUSG00000055172,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.01767903419458307
ENSMUST00000068613-0_ENSMUSG00000055184,0.944345331202669,0.3047270644013595,-0.6396182668013093,0.5566251310575694,0.2209479054694077,0.8727746973855313,0.005,0.995,ENSMUST00000068613-0,ENSMUSG00000055184,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8452220485361237
ENSMUST00000068641_ENSMUSG00000055200,7.821988830442973,0.3653791814745484,-7.456609648968421,0.0046752876782903,8.386612430124968e-09,0.0237157620268281,0.0,1.0,ENSMUST00000068641,ENSMUSG00000055200,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.740729145485616
ENSMUST00000068700_ENSMUSG00000066357,0.5599164821047502,0.3387903577875745,-0.2211261243171755,0.8143845171377941,0.5269623802492802,1.0558209111898114,0.0975,0.9025,ENSMUST00000068700,ENSMUSG00000066357,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2962179613480847
ENSMUST00000068705_ENSMUSG00000026566,0.4111049712848412,0.4098752129101696,-0.001229758374672,1.0121995608302214,0.7250465356875491,1.3597948024711264,0.5025,0.4975,ENSMUST00000068705,ENSMUSG00000026566,0.5,3,1,2,0,0,0,0,0.0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.01749375350768283
ENSMUST00000068725-0_ENSMUSG00000073481,7.368478153351041,0.4585302114900546,-6.909947941860994,0.0102971937467365,1.5800728263737945e-08,0.0445142030002458,0.0,1.0,ENSMUST00000068725-0,ENSMUSG00000073481,0.0,4,1,1,0,0,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,-6.601604970743575
ENSMUST00000068795_ENSMUSG00000055302,7.324878651138441,0.3598453284632817,-6.965033322675152,0.0075907545670477,1.2213974626749234e-08,0.0353731485734764,0.0,1.0,ENSMUST00000068795,ENSMUSG00000055302,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.041540979254716
ENSMUST00000068805_ENSMUSG00000026427,0.4134552013998332,0.4093813461724264,-0.0040738552274071,1.0106913905018011,0.680665090166071,1.3110293699049127,0.49,0.51,ENSMUST00000068805,ENSMUSG00000026427,0.0,3,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.015342544857173374
ENSMUST00000068825_ENSMUSG00000028954,0.3409021150182524,0.5563159899918921,0.2154138749736401,1.2625604295480146,0.8888068137891718,1.8390644956605688,0.895,0.105,ENSMUST00000068825,ENSMUSG00000028954,0.0177475232480398,4,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.33635244079341603
ENSMUST00000068856_ENSMUSG00000055334,0.549303208067448,0.3417619806761789,-0.2075412273912688,0.8278681303674449,0.473391058722642,1.0932371267353134,0.13,0.87,ENSMUST00000068856,ENSMUSG00000055334,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2725271131727034
ENSMUST00000068878_ENSMUSG00000004707,0.3356021935382396,0.5488186646604557,0.213216471122216,1.2601050476304834,0.871976394609133,1.879486934925418,0.885,0.115,ENSMUST00000068878,ENSMUSG00000004707,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33354400783502364
ENSMUST00000068892-0_ENSMUSG00000031575,0.5614100219727537,0.3389762460590338,-0.2224337759137197,0.8149672914202957,0.550073959640569,1.1199377345253934,0.1125,0.8875,ENSMUST00000068892-0,ENSMUSG00000031575,0.367199915245259,6,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.2951859367125708
ENSMUST00000068904-0_ENSMUSG00000023039,7.469081123014305,0.3629171829441578,-7.106163940070156,0.008733192433531,3.057214917613316e-09,0.0473722861214625,0.0,1.0,ENSMUST00000068904-0,ENSMUSG00000023039,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.839275154735356
ENSMUST00000068916_ENSMUSG00000031570,0.5649068686869504,0.3365091592459258,-0.2283977094410239,0.8142793135548898,0.4858371948949704,1.140891784127137,0.1325,0.8675,ENSMUST00000068916,ENSMUSG00000031570,0.0,3,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2964043431964326
ENSMUST00000068933_ENSMUSG00000034520,0.9625416651302172,0.308060096725086,-0.6544815684051302,0.5515388762480004,0.2348178045248365,0.8965628700198287,0.005,0.995,ENSMUST00000068933,ENSMUSG00000034520,1.0,2,0,0,0,1,0,0,0.0,1,0,0,1,1,0,0,0,1,0,0,0,0,-0.8584655144315952
ENSMUST00000068944_ENSMUSG00000050721,0.5585365344548362,0.3420748132961904,-0.2164617211586452,0.8221781006271013,0.5019913240520988,1.1633902008183998,0.135,0.865,ENSMUST00000068944,ENSMUSG00000050721,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28247714981285704
ENSMUST00000068952-0_ENSMUSG00000028173,0.4648270392279288,0.8842850037143926,0.4194579644864631,1.5997268519002008,0.8482478682094176,2.807415190025561,0.94,0.06,ENSMUST00000068952-0,ENSMUSG00000028173,1.0,2,0,0,0,1,1,13,0.0,2,0,0,1,1,0,0,0,1,1,12,0,0,0.6778255907063115
ENSMUST00000068996_ENSMUSG00000040139,0.3472369513240599,0.5594054233270033,0.2121684720029436,1.2594031984887295,0.8657068035793275,1.80129301492726,0.8625,0.1375,ENSMUST00000068996,ENSMUSG00000040139,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3327402364609778
ENSMUST00000069000_ENSMUSG00000032392,0.3309885057630269,0.5555893932554753,0.2246008874924482,1.2798057170298631,0.8337714682506703,1.8845233486279376,0.8725,0.1275,ENSMUST00000069000,ENSMUSG00000032392,0.0,4,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.35592481620067484
ENSMUST00000069057_ENSMUSG00000017774,0.4040285073879563,0.400809330680288,-0.0032191767076685,1.0127428445206332,0.6867542965113008,1.3774948982334176,0.4875,0.5125,ENSMUST00000069057,ENSMUSG00000017774,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018267891777184513
ENSMUST00000069064_ENSMUSG00000041774,0.9523469980802924,0.302850294996927,-0.6494967030833649,0.5459316737363555,0.2613700389128438,0.8523640351251923,0.0025,0.9975,ENSMUST00000069064,ENSMUSG00000041774,1.0,3,0,0,0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,0,-0.8732076934308679
ENSMUST00000069142_ENSMUSG00000025955,7.064331568520488,0.367975454191157,-6.696356114329334,0.0096477710356813,2.0272393484881262e-08,0.0506723918775737,0.0,1.0,ENSMUST00000069142,ENSMUSG00000025955,0.0,6,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.695588615567415
ENSMUST00000069209_ENSMUSG00000055555,0.3415744783134968,0.5505907172637514,0.2090162389502543,1.2615368634048754,0.846925023944734,1.9211911198994671,0.85,0.15,ENSMUST00000069209,ENSMUSG00000055555,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33518236396333784
ENSMUST00000069250_ENSMUSG00000036036,7.044727891595962,0.3535091336198664,-6.691218757976094,0.0090694055485598,5.4729037238981117e-08,0.0431961903648121,0.0,1.0,ENSMUST00000069250,ENSMUSG00000036036,0.0,5,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.7847762918190035
ENSMUST00000069324_ENSMUSG00000055633,0.9496014803046066,0.3004227284189656,-0.6491787518856411,0.5503176938199432,0.2288993725468659,0.8774655029658642,0.015,0.985,ENSMUST00000069324,ENSMUSG00000055633,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.861663379929132
ENSMUST00000069330_ENSMUSG00000001348,0.5469464699835767,0.3344464823727293,-0.2124999876108471,0.8233365465347575,0.5495149665249683,1.1475228033333311,0.1425,0.8575,ENSMUST00000069330,ENSMUSG00000001348,0.761979268531195,5,0,0,0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,0,-0.2804458285540603
ENSMUST00000069385-0_ENSMUSG00000017734,0.955934608720152,0.29870782634487,-0.6572267823752809,0.5440429077335001,0.2834597409200907,0.8930053202512174,0.0,1.0,ENSMUST00000069385-0,ENSMUSG00000017734,0.4863813229571984,3,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.8782076560345616
ENSMUST00000069423_ENSMUSG00000027239,7.741207321575245,0.3656964757539808,-7.375510845821262,0.0058568637906272,3.304026717055343e-08,0.0325698958270355,0.0,1.0,ENSMUST00000069423,ENSMUSG00000027239,0.8489326765188834,4,0,0,0,1,0,0,0.0,1,0,0,2,1,0,0,0,1,0,0,0,0,-7.4156559416696135
ENSMUST00000069430_ENSMUSG00000021000,0.4126363340748745,0.4026165418761395,-0.0100197921987347,1.00486163267757,0.667974531348408,1.344268795521124,0.46,0.54,ENSMUST00000069430,ENSMUSG00000021000,0.0009966582634695,6,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.006996859023095892
ENSMUST00000069443_ENSMUSG00000055717,0.3310845545748651,0.55603070174702,0.2249461471721553,1.2791539260461582,0.8069196071774929,1.8200178113667052,0.8825,0.1175,ENSMUST00000069443,ENSMUSG00000055717,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35518988031157867
ENSMUST00000069449_ENSMUSG00000055723,7.663249955511335,0.3712397005782002,-7.292010254933135,0.0088167832395771,1.680721720568943e-09,0.0328294796294256,0.0,1.0,ENSMUST00000069449,ENSMUSG00000055723,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.8255318931416875
ENSMUST00000069486_ENSMUSG00000055760,0.5524326400088336,0.3285297388325039,-0.2239029011763294,0.8129092521335085,0.5342910989012045,1.089836937082289,0.0875,0.9125,ENSMUST00000069486,ENSMUSG00000055760,0.0,1,0,1,0,0,0,0,1.0,2,0,0,0,1,0,1,0,0,0,0,0,0,-0.2988337866267838
ENSMUST00000069530_ENSMUSG00000022471,0.9402507799613516,0.3011914819921621,-0.6390592979691905,0.5553152908131569,0.1899045960727862,0.8415012124464721,0.0075,0.9925,ENSMUST00000069530,ENSMUSG00000022471,1.0,2,3,3,0,0,0,8,0.0,1,0,0,1,1,3,0,0,0,0,8,0,0,-0.84862097326603
ENSMUST00000069579_ENSMUSG00000055839,7.337207816304318,0.3639718284561888,-6.973235987848126,0.0081553315516607,4.186930751519759e-08,0.0369664855547566,0.0,1.0,ENSMUST00000069579,ENSMUSG00000055839,0.0,4,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.938040754357246
ENSMUST00000069580_ENSMUSG00000055850,7.420198940983069,0.3553947516248638,-7.064804189358208,0.0084245485458082,2.4588150886400782e-08,0.0410852627957904,0.0,1.0,ENSMUST00000069580,ENSMUSG00000055850,0.0,4,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.8911849073497375
ENSMUST00000069695_ENSMUSG00000055912,0.979627187538875,0.3038870000658903,-0.6757401874729839,0.5406294935940364,0.2068657013469789,0.8622960528833933,0.0025,0.9975,ENSMUST00000069695,ENSMUSG00000055912,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8872878758353501
ENSMUST00000069718_ENSMUSG00000055932,0.9477938108162935,0.302185779953283,-0.6456080308630111,0.555847751158306,0.2297715774034433,0.9017279281894364,0.0,1.0,ENSMUST00000069718,ENSMUSG00000055932,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8472383175634947
ENSMUST00000069722_ENSMUSG00000009995,0.5511528348931182,0.3362941710822156,-0.2148586638109021,0.8225134933281802,0.5151796918800464,1.1179553079726718,0.13,0.87,ENSMUST00000069722,ENSMUSG00000009995,0.5395189003436426,5,3,3,0,0,0,0,0.0,1,0,4,1,1,3,0,0,0,0,0,0,4,-0.2818887484431624
ENSMUST00000069782_ENSMUSG00000021185,0.3400897498188169,0.5541082028376197,0.2140184530188027,1.2637355032484028,0.8043297924536914,1.7605593204405108,0.875,0.125,ENSMUST00000069782,ENSMUSG00000021185,0.0,2,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33769454256421794
ENSMUST00000069803_ENSMUSG00000089996,0.9676441645669932,0.3083827072413865,-0.6592614573256058,0.5427942250767493,0.2181379697797906,0.8401363420373608,0.0025,0.9975,ENSMUST00000069803,ENSMUSG00000089996,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8815227232416035
ENSMUST00000069960_ENSMUSG00000056071,0.5653582026493209,0.3379204155014081,-0.2274377871479124,0.8111809290537879,0.5404359422178546,1.134089134872437,0.12,0.88,ENSMUST00000069960,ENSMUSG00000056071,1.0,2,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.30190436005467153
ENSMUST00000069968_ENSMUSG00000021493,0.9475076573614296,0.2998636504737579,-0.647644006887671,0.5492983103322839,0.2352569528466947,0.8281681593775385,0.0025,0.9975,ENSMUST00000069968,ENSMUSG00000021493,0.32,4,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.8643382408226618
ENSMUST00000069994_ENSMUSG00000056091,7.634334068796286,0.3648426404419425,-7.269491428354339,0.0143377045687537,3.690369091352789e-08,0.0911543235259437,0.0,1.0,ENSMUST00000069994,ENSMUSG00000056091,0.0,3,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.124042119176447
ENSMUST00000070004-0_ENSMUSG00000031958,0.4002136268980035,0.404497703600769,0.0042840767027654,1.018596337603047,0.697627010809468,1.3815824059513069,0.4925,0.5075,ENSMUST00000070004-0,ENSMUSG00000031958,1.0,2,0,0,0,0,0,0,1.0,2,0,3,1,1,0,0,0,0,0,0,0,3,0.026582435099487274
ENSMUST00000070039_ENSMUSG00000056121,0.9330845837054008,0.3006566073475152,-0.6324279763578872,0.5541309306594284,0.2726884156499826,0.841351657200341,0.005,0.995,ENSMUST00000070039,ENSMUSG00000056121,0.3043478260869565,4,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.851701196780089
ENSMUST00000070064-0_ENSMUSG00000056131,0.3391861954374472,0.5518316681634308,0.2126454727259834,1.2596767849400796,0.8762204180700681,1.7902136011109877,0.905,0.095,ENSMUST00000070064-0,ENSMUSG00000056131,0.0,1,2,2,0,0,0,0,0.0,2,0,0,0,1,2,0,0,0,0,0,0,0,0.33305360627913805
ENSMUST00000070070_ENSMUSG00000032285,0.9718656762520728,0.3072957086617859,-0.6645699675902874,0.5396753079307447,0.2186969414228687,0.8405639273043265,0.0025,0.9975,ENSMUST00000070070,ENSMUSG00000032285,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.889836414508058
ENSMUST00000070112_ENSMUSG00000026895,7.135321184016077,0.3603411760738645,-6.774980007942227,0.0136420541377848,5.4289148242514815e-08,0.0803905770747086,0.0,1.0,ENSMUST00000070112,ENSMUSG00000026895,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.19579529678568
